C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2023/11/07,04:30:24,0000000401630966,DEMAND,0000000401630793
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",QLDN,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",QLDN,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",QLDS,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",QLDS,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",SA1,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",SA1,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TAS1,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TAS1,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TASN,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TASN,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TASS,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",TASS,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",VIC1,0,1,MEASUREMENT,"2023/10/01 02:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:00:00",VIC1,0,0.6,SATELLITE,"2023/10/01 02:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",NSW1,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",NSW1,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLD1,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLD1,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDC,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDC,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDN,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDN,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDS,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",QLDS,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",SA1,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",SA1,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TAS1,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TAS1,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TASN,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TASN,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TASS,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",TASS,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",VIC1,0,0.6,SATELLITE,"2023/10/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 02:30:00",VIC1,0,1,MEASUREMENT,"2023/10/01 02:49:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",NSW1,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",NSW1,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLD1,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLD1,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDC,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDC,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDN,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDN,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDS,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",QLDS,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",SA1,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",SA1,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TAS1,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TAS1,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TASN,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TASN,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TASS,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",TASS,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",VIC1,0,0.6,SATELLITE,"2023/10/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:00:00",VIC1,0,1,MEASUREMENT,"2023/10/01 03:19:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",NSW1,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",NSW1,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLD1,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLD1,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDC,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDC,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDN,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDN,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDS,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",QLDS,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",SA1,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",SA1,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TAS1,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TAS1,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TASN,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TASN,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TASS,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",TASS,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",VIC1,0,1,MEASUREMENT,"2023/10/01 03:49:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 03:30:00",VIC1,0,0.6,SATELLITE,"2023/10/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",NSW1,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",NSW1,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLD1,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLD1,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDC,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDC,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDN,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDN,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDS,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",QLDS,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",SA1,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",SA1,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TAS1,0,1,MEASUREMENT,"2023/10/01 04:19:14"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TAS1,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TASN,0,1,MEASUREMENT,"2023/10/01 04:19:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TASN,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TASS,0,1,MEASUREMENT,"2023/10/01 04:19:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",TASS,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",VIC1,0,1,MEASUREMENT,"2023/10/01 04:19:15"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:00:00",VIC1,0,0.6,SATELLITE,"2023/10/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",NSW1,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",NSW1,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLD1,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLD1,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDC,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDC,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDN,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDN,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDS,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",QLDS,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",SA1,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",SA1,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TAS1,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TAS1,0,0.6,SATELLITE,"2023/10/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TASN,0,0.6,SATELLITE,"2023/10/01 04:50:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TASN,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TASS,0,0.6,SATELLITE,"2023/10/01 04:50:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",TASS,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",VIC1,0,0.6,SATELLITE,"2023/10/01 04:50:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 04:30:00",VIC1,0,1,MEASUREMENT,"2023/10/01 04:49:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",NSW1,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",NSW1,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLD1,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLD1,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDC,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDC,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDN,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDN,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDS,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",QLDS,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",SA1,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",SA1,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TAS1,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TAS1,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TASN,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TASN,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TASS,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",TASS,0,1,MEASUREMENT,"2023/10/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",VIC1,0,0.6,SATELLITE,"2023/10/01 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:00:00",VIC1,0,1,MEASUREMENT,"2023/10/01 05:19:20"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",NSW1,4.903,0.6,SATELLITE,"2023/10/01 05:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",NSW1,0,1,MEASUREMENT,"2023/10/01 05:49:18"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLD1,11.865,0.6,SATELLITE,"2023/10/01 05:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLD1,0,1,MEASUREMENT,"2023/10/01 05:49:18"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLDC,0,1,MEASUREMENT,"2023/10/01 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLDC,0.601,0.6,SATELLITE,"2023/10/01 05:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLDN,0,1,MEASUREMENT,"2023/10/01 05:49:19"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLDN,0,0.6,SATELLITE,"2023/10/01 05:50:24"
D,ROOFTOP,ACTUAL,2,"2023/10/01 05:30:00",QLDS,11.264,0.6,SATELLITE,"2023/10/01 05:50:25"
